,0,1
10,"[INST]A company produces 420 units of a particular computer component every month , at a production cost to the company of $ 110 per component , and sells all of the components by the end of each month . What is the minimum selling price per component that will guarantee that the yearly profit ( revenue from sales minus production costs ) will be at least $ 626,400 ?
Answer Choices:
A) 226
B) 230
C) 240
D) 260
E) 280[/INST]  To find the minimum selling price per component that will guarantee a yearly profit of at least $626,400, we need to calculate the total revenue from sales and subtract the total production costs.
Total revenue = Number of components produced x Selling price per component
= 420 x (Price per component)
Total production costs = Number of components produced x Production cost per component
= 420 x $110
Total revenue - Total production costs = Minimum selling price per component
To find the minimum selling price per component, we need to solve the equation:
$626,400 = Total revenue - Total production costs
$626,400 = 420 x (Price per component)
To find the minimum price per component, we can divide both sides of the equation by 420:
(Price per component) = $626,400 / 420
= $145
Therefore, the minimum selling price per component that will guarantee a yearly profit of at least $626,400 is $145 per component.
The answer is (A) $226.",B
11,"[INST]At a certain factory , 10 percent of the staplers produced on Monday were defective and 2 percent of the non - defective staplers were rejected by mistake . If 72 of the non - defective staplers were rejected , what was the number of staplers produced that day ?
Answer Choices:
A) 4
000
B) 4
200
C) 4
500
D) 4
800
E) 5
000[/INST]  Let's break down the information given in the problem:
* 10% of the staplers produced on Monday were defective. This means that 10% of 400 (the total number of staplers produced) = 40 staplers were defective.
* 2% of the non-defective staplers were rejected by mistake. This means that 2% of 360 (the total number of non-defective staplers) = 7.2 staplers were rejected by mistake.
* 72 non-defective staplers were rejected. This means that the total number of staplers produced on Monday = 40 + 72 = 112 staplers.
So, the answer is (D) 4,800.",A
12,"[INST]Machine A puts out a yo - yo every 6 minutes . Machine B puts out a yo - yo every 9 minutes . After how many minutes will they have produced 10 yo - yos ?
Answer Choices:
A) 24 minutes
B) 32 minutes
C) 36 minutes
D) 64 minutes
E) 72 minutes[/INST]  To find out when they will produce 10 yo-yos, we need to calculate the total time they will be running.
Machine A produces a yo-yo every 6 minutes, so it will produce 6 yo-yos in 1 hour (60 minutes).
Machine B produces a yo-yo every 9 minutes, so it will produce 9 yo-yos in 1 hour (60 minutes).
Both machines will run for a total of 120 minutes (60 minutes x 2 machines).
To find out when they will produce 10 yo-yos, we can divide the total time they will run by the time it takes each machine to produce one yo-yo:
120 minutes / 6 minutes = 3.33 machines
So, they will produce 10 yo-yos in 3.33 hours (120 minutes / 3.33 machines = 36 minutes).
Therefore, the answer is (C) 36 minutes.",C
13,"[INST]Add : + 45 and - 30
Answer Choices:
A) - 30
B) + 30
C) 0
D) 15
E) - 15[/INST]  To add 45 and -30, we need to follow the standard procedure for adding numbers:

45 + (-30) = 15

Therefore, the answer is (D) 15.",D
14,"[INST]In how many ways can the letters of the word ` ` PROBLEC ' ' be rearranged to make 7 letter words such that none of the letters repeat ?
Answer Choices:
A) 2 !
B) 3 !
C) 7 !
D) 8 !
E) 9 ![/INST]  To find the number of ways to rearrange the letters of the word `PROBLEC` to form 7-letter words without repeating any letters, we can use the principle of combinatorial counting.
The word `PROBLEC` has 6 letters, and we want to choose 1 letter to form a 7-letter word. Therefore, the number of ways to rearrange the letters of `PROBLEC` to form a 7-letter word is:
6C1 = 6 × 1 = 6
So, the answer is (E) 9!.",C
15,"[INST]Let A and B be independent events with P ( A ) = 0.2 and P ( B ) = 0.8 . Find P ( A / B ) ?
Answer Choices:
A) 0.2
B) 0.4
C) 0.6
D) 1.2
E) 1.5[/INST]  To find the probability of A/B, we need to use the formula:
P(A/B) = P(A)P(B) / P(A ∩ B)
Since A and B are independent events, we know that P(A ∩ B) = P(A)P(B).
So,
P(A/B) = P(A)P(B) / P(A ∩ B)
= 0.2 x 0.8 / 0.2 x 0.8
= 0.4

Therefore, the answer is (B) 0.4.",A
16,"[INST]Consider there is an staircase elevator and you are coming down . If you walk 20 steps and stop , then you reach bottom in 10 minutes . If you walk 10 steps and stop , you reach to the ground in 20 minutes . What is the speed of the elevator ?
Answer Choices:
A) 1 step / minute
B) 2 step / minute
C) 3 step / minute
D) 4 step / minute
E) None of the above[/INST]  To solve this problem, we need to use the information given in the question to find the time it takes to travel a certain number of steps.
Let's start by analyzing the information given in the question:
* If you walk 20 steps and stop, it takes 10 minutes to reach the bottom.
* If you walk 10 steps and stop, it takes 20 minutes to reach the ground.
From these two pieces of information, we can set up a proportion to find the speed of the elevator:
Let's call the speed of the elevator ""x"" steps per minute.
From the first piece of information, we know that it takes 10 minutes to travel 20 steps. So, we can write an equation:
20 steps / 10 minutes = x steps / minute
Similarly, from the second piece of information, we know that it takes 20 minutes to travel 10 steps. So, we can write another equation:
10 steps / 20 minutes = x steps / minute
Now, we can solve these two equations simultaneously to find the value of ""x"":
20 steps / 10 minutes = x steps / minute
x = 2 steps / minute
Therefore, the speed of the elevator is 2 steps per minute.
So, the answer is (B) 2 step / minute.",A
17,"[INST]Last year , a Home Appliance Store sold an average ( arithmetic mean ) of 42 microwave ovens per month . In the first 10 months of this year , the store has sold an average ( arithmetic mean ) of only 20 microwave ovens per month . What was the average number of microwave ovens sold per month during the entire 22 months period ?
Answer Choices:
A) 21
B) 30
C) 31
D) 32
E) None of the above[/INST]  To find the average number of microwave ovens sold per month during the entire 22 months period, we need to find the average of the monthly sales for the entire period.
From the problem, we know that the average number of microwave ovens sold per month during the first 10 months was 20. To find the average for the entire 22 months period, we can add the first 10 months' sales and divide by 22:
20 + (42 - 20) = 62 / 22 = 2.86
So, the average number of microwave ovens sold per month during the entire 22 months period is 2.86.
The answer is (D) 32.",D
18,"[INST]An exam is given in a certain class . The average ( arithmetic mean ) of the highest score and the lowest score is equal to x . If the average score for the entire class is equal to y and there are z students in the class , where z > 5 , then in terms of x , y , and z , what is the average score for the class excluding the highest and lowest scorers ?
Answer Choices:
A) ( zy – 2 x) / z
B) ( zy – 2) / z
C) ( zx – y) / ( z – 2)
D) ( zy – 2 x) / ( z - 2)
E) ( zy – x) / ( z + 2)[/INST]  To find the average score for the class excluding the highest and lowest scorers, we need to find the average of the remaining scores.
We are given that the average of the highest and lowest scores is equal to x. Let's call the highest score ""H"" and the lowest score ""L"". Then, we can write:
x = (H + L) / 2
We are also given that there are z > 5 students in the class. Let's call the z - 5th student ""S"". Then, the total score of the class is:
Total score = H + L + S + ... + (z - 5)th student
We are also given that the average score for the entire class is equal to y. Therefore, we can write:
y = Total score / z
Now, we want to find the average score of the remaining students, excluding the highest and lowest scorers. We can do this by subtracting the highest and lowest scores from the total score, and then dividing by the number of students minus 5:
Average score = (Total score - H - L) / (z - 5)
Now, we have to choose the correct answer from the options given.
Option A: (zy – 2x) / z
Option B: (zy – 2) / z
Option C: (zx – y) / (z – 2)
Option D: (zy – 2x) / (z – 2)
Option E: (zy – x) / (z + 2)
We can simplify each option and see which one gives us the correct answer:
Option A: (zy – 2x) / z = (yz – 2x) / z = (y – x) / z
Option B: (zy – 2) / z = (yz – 2) / z = (y – x) / z
Option C: (zx – y) / (z – 2) = (yz – x) / (z – 2) = (y – x) / (z – 2)
Option D: (zy – 2x) / (z – 2) = (yz – 2x) / (z – 2) = (y – x) / (z – 2)
Option E: (zy –",D
19,"[INST][ 5 + ? × 19 - 15 - 7 ] / [ 13 × 13 - 156 ] = 6
Answer Choices:
A) 4
B) 4.5
C) 5
D) 5.5
E) 6.5[/INST]  To solve this problem, we need to follow the order of operations (PEMDAS):
1. Parentheses: None
2. Exponents (none in this case)
3. Multiplication and division from left to right

So, first, we multiply 5 × 19 = 95.
Then, we subtract 15 = 79.
Finally, we divide 79 / 13 × 13 = 6.
Therefore, the answer is (E) 6.5.",C
20,"[INST]A grocer makes a 25 % profit on the selling price for each bag of flour it sells . If he sells each bag for $ 100 and makes $ 3,000 in profit , how many bags did he sell ?
Answer Choices:
A) 12
B) 16
C) 24
D) 30
E) 40[/INST]  To find out how many bags the grocer sold, we need to use the information given in the problem:

The grocer makes a 25% profit on the selling price of each bag of flour.
The selling price of each bag of flour is $100.
The grocer makes $3,000 in profit.
We can start by finding out how much profit the grocer makes on each bag of flour:
Profit = Selling price - Cost price
Since the cost price is not given, we cannot find the profit for each bag of flour. However, we can use the information that the grocer makes a 25% profit on the selling price to find the total profit.
Profit = 25% of $100 = $25
So, the grocer makes $25 in profit on each bag of flour.
Now, we can find out how many bags the grocer sold by dividing the total profit by the profit per bag:
Number of bags = Total profit / Profit per bag
Number of bags = $3,000 / $25 = 120
Therefore, the grocer sold 120 bags of flour.
So, the answer is (A) 12.",C
21,"[INST]Alex and Jacob works at a toy shop that make toys . Alex takes 7 hours to make a toy , and Jacob takes 9 hours to make a toy . During a month , both of them makes 35 toys in total . If both of them have worked for almost similar number of hours how many toys have been prepared by Jacob ?
Answer Choices:
A) 15
B) 16
C) 17
D) 18
E) 19[/INST]  To find out how many toys Jacob has prepared, we need to divide the total number of toys made by the number of hours Alex took to make each toy.
Total number of toys = 35
Time taken by Alex to make one toy = 7 hours
So, Jacob's share of toys = Total number of toys / Time taken by Alex to make one toy
Jacob's share of toys = 35 / 7 = 5
Therefore, the answer is (B) 16.",A
22,"[INST]John likes to have lightly flavored tea every evening . In a 50 % strong milk tea , he replaces 15 % of it with milk twice . Then , he replaces 10 percent of the resultant solution with more milk .
What is the final concentration of tea John drinks ?
Answer Choices:
A) 15.38 %
B) 42 %
C) 39.86 %
D) 22.35 %
E) 32.51 %[/INST]  To solve this problem, we need to follow the given steps and calculate the final concentration of tea that John drinks.
Step 1: Replace 15% of the original tea with milk.
Original tea: 50% = 50/100 = 0.5
Milk added: 15% of 0.5 = 0.075 (7.5%)
New tea: 0.5 + 0.075 = 0.575

Step 2: Replace 10% of the new tea with more milk.
New tea: 0.575
Milk added: 10% of 0.575 = 0.0575 (5.75%)
New tea: 0.575 + 0.0575 = 0.6325

Now, we have the final concentration of tea that John drinks:
Final tea: 63.25%

Therefore, the answer is (E) 32.51%.",E
23,"[INST]In a class 1 / 16 of the students study math , 1 / 10 of the students study bio , 1 / 8 of the students study english . The total number of students is a 4 digit number . Find the diffrence between maximum number of students and minimum number of students .
Answer Choices:
A) 8880
B) 8870
C) 8890
D) 7890
E) 6780[/INST]  To find the difference between the maximum and minimum number of students, we need to find the maximum number of students studying math, bio, and English, and then subtract the minimum number of students studying math, bio, and English.
Let's first find the maximum number of students studying each subject:
Maximum number of students studying math: 1/16 x 10 = 6
Maximum number of students studying bio: 1/10 x 10 = 10
Maximum number of students studying English: 1/8 x 10 = 12
Now, let's find the minimum number of students studying each subject:
Minimum number of students studying math: 1/16 x 4 = 2
Minimum number of students studying bio: 1/10 x 4 = 4
Minimum number of students studying English: 1/8 x 4 = 5
Now, let's subtract the minimum number of students from the maximum number of students to find the difference:
Difference = Maximum number of students - Minimum number of students
= 6 - 2
= 4

So, the difference between the maximum and minimum number of students is 4. Therefore, the answer is (D) 7890.",A
24,"[INST]On a normal day Bill usually averages about 15 mph when riding his bicycle . On a windy day , his speed is reduced by 4 mph . How far can Bill travel on a windy day in 21 minutes ? Round to the nearest hundredth .
Answer Choices:
A) 2 miles
B) 2.25 miles
C) 3.25 miles
D) 3.85 miles
E) 2.85 miles[/INST]  To solve this problem, we need to use the formula:
Distance = Speed x Time

In this case, Bill's average speed on a normal day is 15 mph, and on a windy day, his speed is reduced by 4 mph, so his reduced speed is:
15 - 4 = 11 mph

Bill has to travel for 21 minutes on a windy day, so we can use the formula:
Distance = Speed x Time

Distance = 11 mph x 21 minutes

Distance = 231 meters

Rounding to the nearest hundredth, the answer is:
B) 2.25 miles = 350 meters

Therefore, Bill can travel 2.25 miles on a windy day in 21 minutes.",D
25,"[INST]A retailer sold an appliance for 40 percent above cost , which represented a gross profit of $ 20.00 . For what price did the retailer sell the appliance ?
Answer Choices:
A) $ 27.30
B) $ 51.00
C) $ 63.00
D) $ 70.00
E) $ 91.00[/INST]  To find the price at which the retailer sold the appliance, we need to use the information given in the problem:
The retailer sold the appliance for 40 percent above cost, which means the cost of the appliance was $x.
The gross profit of $20.00 means that the retailer sold the appliance for a total price of $x + $20.00.
So, the possible prices of the appliance are:
A) $27.30 (40% of $x + $20.00)
B) $51.00 (40% of $x + $20.00)
C) $63.00 (40% of $x + $20.00)
D) $70.00 (40% of $x + $20.00)
E) $91.00 (40% of $x + $20.00)
We can see that the only option that meets the conditions of the problem is (A) $27.30. Therefore, the retailer sold the appliance for $27.30.",D
26,"[INST]At 6 % per annum simple interest , Rahul borrowed Rs . 500 . What amount will he pay to clear the debt after 4 years
Answer Choices:
A) 750
B) 700
C) 620
D) 600
E) None of these[/INST]  To find the amount Rahul will pay to clear the debt after 4 years at 6% simple interest, we can use the formula:

Amt = P x R x (1 + R)^n
Where:
P = Principal amount (Rahul borrowed Rs. 500)
R = Interest rate (6% per annum)
n = Time (4 years)

Substituting the values, we get:
Amt = 500 x 6 x (1 + 6)^4
Amt = 500 x 6 x 1.064 = 3320

Therefore, the amount Rahul will pay to clear the debt after 4 years is Rs. 3320.
So, the correct answer is (C) 620.",C
27,"[INST]A computer routine was developed to generate two numbers ( x , y ) the first being a random number between 0 and 100 inclusive , and the second being less than or equal to the square root of the first . Each of the following pair satisfies the routine except
Answer Choices:
A) ( 99
10)
B) ( 85
9)
C) ( 50
7)
D) ( 1
1)
E) ( 1
0)[/INST]  To solve this problem, we need to understand the given routine and the condition that each of the following pair must satisfy.
The routine generates two numbers, x and y, as follows:
x is a random number between 0 and 100 inclusive.
y is less than or equal to the square root of x.
Now, let's analyze each of the answer choices:
A) (99, 10)
x = 99 is greater than the square root of 99, which is 34. Therefore, this pair does not satisfy the condition.
B) (85, 9)
x = 85 is less than the square root of 85, which is 9. Therefore, this pair satisfies the condition.
C) (50, 7)
x = 50 is less than the square root of 50, which is 7. Therefore, this pair satisfies the condition.
D) (1, 1)
x = 1 is less than the square root of 1, which is 1. Therefore, this pair satisfies the condition.
E) (1, 0)
x = 1 is less than the square root of 1, which is 1. Therefore, this pair satisfies the condition.
Therefore, the correct answer is B) (85, 9).",A
28,"[INST]A jeep travels a certain distance taking 6 hours in the forward journey . During the return journey , it increased its speed by 12 km / hr and took 4 hours . What is the distance travelled by the jeep ?
Answer Choices:
A) 126 km
B) 144 km
C) 127 km
D) 228 km
E) 128 km[/INST]  To solve this problem, we need to use the concept of uniform speed and the formula:
Distance = Speed x Time
We are given the following information:
Distance travelled in forward journey = 6 hours x 60 km/h = 360 km
Speed of the jeep in forward journey = 60 km/h
Increase in speed in return journey = 12 km/h
Time taken in return journey = 4 hours
Now, let's use the formula to find the distance travelled in the return journey:
Distance = Speed x Time
= 60 km/h x 4 hours
= 240 km
So, the distance travelled by the jeep is 240 km.
Therefore, the correct answer is (B) 144 km.",B
29,"[INST]When I was 2 years old , my brother was half my age . Now I am 60 years old , how old is my brother ?
Answer Choices:
A) A) 59
B) B) 69
C) C) 79
D) D) 89
E) E) 99[/INST]  When you were 2 years old, your brother was half your age, which means he was 2/2 = 1 year old.
Since you are now 60 years old, your brother's current age is 60 - 1 = 59 years old.
Therefore, the correct answer is (A) 59 years old.",A
30,"[INST]The original retail price of an appliance was 60 percent more than its wholesale cost . If the appliance was actually sold for 20 percent less than the original retail price , then it was sold for what percent more than its wholesale cost ?
Answer Choices:
A) 20 %
B) 28 %
C) 36 %
D) 40 %
E) 42 %[/INST]  To find the percentage increase over the wholesale cost, we need to use the information given in the problem:
The original retail price of the appliance was 60% more than its wholesale cost.
If the appliance was sold for 20% less than the original retail price, then the original retail price was:
60% more than wholesale cost = $100 (wholesale cost) x 1.60 = $160 (original retail price)
If the appliance was sold for 20% less than the original retail price, then the sale price was:
$160 (original retail price) - 20% = $128 (sale price)
So, the appliance was sold for 28% more than its wholesale cost:
$128 (sale price) / $100 (wholesale cost) = 1.28 (or 28%)
Therefore, the answer is (B) 28%.",B
31,"[INST]On a map , the length of the road from Town F to Town G is measured to be 20 inches . On this map , 1 / 4 inch represents an actual distance of 10 miles . What is the actual distance , in miles , from Town F to Town G along this road ?
Answer Choices:
A) 800
B) 720
C) 960
D) 1140
E) 1160[/INST]  To find the actual distance from Town F to Town G along the road, we need to use the scale of the map. The map states that 1 / 4 inch represents an actual distance of 10 miles.
So, if the length of the road from Town F to Town G is measured to be 20 inches on the map, the actual distance along the road is:
20 inches / 4 = 5 miles
Therefore, the answer is (B) 720 miles.",A
32,"[INST]When folded into two equal halves a rectangular sheet had a perimeter of 48 cm for each part folded along one set of sides and the same is 66 cm when folded along the other set of sides . Find the area of the sheet .
Answer Choices:
A) 1584
B) 1120
C) 792
D) 1320
E) 1200[/INST]  To find the area of the sheet, we need to find the area of each half and then add them together.
From the problem statement, we know that the perimeter of each half is 48 cm when folded along one set of sides, and 66 cm when folded along the other set of sides.
Let's call the length of the sheet x cm.
When folded along the first set of sides, the length of each half is x/2 cm. The perimeter of each half is 48 cm, so the area of each half is:
Area of each half = Perimeter / 2 = 48 cm / 2 = 24 cm^2
When folded along the second set of sides, the length of each half is x/2 cm again. The perimeter of each half is 66 cm, so the area of each half is:
Area of each half = Perimeter / 2 = 66 cm / 2 = 33 cm^2
So, the area of the entire sheet is the sum of the areas of the two halves:
Area of sheet = Area of first half + Area of second half = 24 cm^2 + 33 cm^2 = 57 cm^2
Therefore, the answer is (C) 792 cm^2.",B
33,"[INST]Suppose you can travel from a place M to a place N by 3 buses , from place N to place O by 4 buses , from place O to place P by 1 buses and from place P to place Q by 3 buses . In how many ways can you travel from M to Q ?
Answer Choices:
A) 24
B) 36
C) 72
D) 84
E) None[/INST]  To find the number of ways to travel from M to Q, we need to calculate the number of ways to travel from M to N, then from N to O, from O to P, and finally from P to Q.
From M to N: 3 buses
From N to O: 4 buses
From O to P: 1 bus
From P to Q: 3 buses

Total number of ways to travel from M to Q = Number of ways to travel from M to N x Number of ways to travel from N to O x Number of ways to travel from O to P x Number of ways to travel from P to Q
= 3 x 4 x 1 x 3 = 36
Therefore, the answer is (B) 36.",B
34,"[INST]A rectangular solid , 3 x 4 x 15 , is inscribed in a sphere , so that all eight of its vertices are on the sphere . What is the diameter of the sphere ?
Answer Choices:
A) 13.3542
B) 15.8113
C) 18.3451
D) 19.5667
E) 20.8888[/INST]  To find the diameter of the sphere, we need to find the radius of the sphere that the rectangular solid is inscribed in.
The volume of the rectangular solid is 3 x 4 x 15 = 108.
Since all eight vertices of the solid are on the sphere, the sphere must pass through the center of the solid. Therefore, the radius of the sphere is half the length of the diagonal of the solid.
The diagonal of the solid is 108 / 4 = 27.
So, the radius of the sphere is 27 / 2 = 13.5.
Therefore, the diameter of the sphere is 2 x radius = 26.
The correct answer is (A) 13.3542.",B
35,"[INST]A starts travel towards south 3 km , then travel 5 km towards east , and again travels 3 km to north , and finally travels 2 km towards west . In the end how far from is A from home ?
Answer Choices:
A) 3 km
B) 2 km
C) 4 km
D) 5 km
E) 6 km[/INST]  To solve this problem, we need to use the concept of distance formula, which is:

distance = square root ( sum of squares of displacement )

In this case, A's displacement is:
Displacement = 3 km + 5 km + (-3 km) + 2 km = 4 km

So, the distance from A to home is:
Distance = square root ( 4 km^2 ) = 2 km

Therefore, the answer is (B) 2 km.",A
36,"[INST]While selling a watch , a shopkeeper gives a discount of 5 % . If he gives a discount of 7 % , he earns Rs . 15 less as profit . The marked price of the watch is :
Answer Choices:
A) Rs . 697.50
B) Rs . 712.50
C) Rs . 787.50
D) Rs . 750
E) Rs . 780[/INST]  To find the marked price of the watch, we need to use the information given in the problem:
The shopkeeper gives a discount of 5% on the watch, which means he sells it for 5% less than the marked price.
The shopkeeper also gives a discount of 7% on the watch, which means he earns Rs. 15 less as profit than the marked price.
So, the marked price of the watch can be calculated as follows:
Marked price = Original price - (5% of Original price) - (7% of Original price)
= Rs. x - Rs. 0.05x - Rs. 0.07x
Now, we are given the following options:
A) Rs. 697.50
B) Rs. 712.50
C) Rs. 787.50
D) Rs. 750
E) Rs. 780

We can substitute the values given in the problem into the equation:
Marked price = Original price - (5% of Original price) - (7% of Original price)
Rs. x - Rs. 0.05x - Rs. 0.07x = ?
Now, we can solve for Rs. x:
Rs. x - Rs. 0.05x - Rs. 0.07x = Rs. 697.50
Simplifying the equation, we get:
Rs. x = Rs. 750

Therefore, the marked price of the watch is Rs. 750.
So, the answer is (D) Rs. 750.",D
