,0,1
10,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]A company produces 420 units of a particular computer component every month , at a production cost to the company of $ 110 per component , and sells all of the components by the end of each month . What is the minimum selling price per component that will guarantee that the yearly profit ( revenue from sales minus production costs ) will be at least $ 626,400 ?
Answer Choices:
A) 226
B) 230
C) 240
D) 260
E) 280[/INST]A: To find the minimum selling price per component that will guarantee a yearly profit of at least $626,400, we need to calculate the revenue from sales and subtract the production costs.
Revenue = Number of components x Selling price per component
= 420 units/month x $110/component
= $46,800/month
Production Costs = Number of components x Production Cost per component
= 420 units/month x $110/component
= $4,680/month
Yearly Profit = Revenue - Production Costs
= $46,800/month x 12 months
= $561,600
To guarantee a yearly profit of at least $626,400, the selling price per component must be at least:
$626,400 / $561,600 = 112% of the selling price
So, the minimum selling price per component is:
$280
The answer is E.",B
11,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]At a certain factory , 10 percent of the staplers produced on Monday were defective and 2 percent of the non - defective staplers were rejected by mistake . If 72 of the non - defective staplers were rejected , what was the number of staplers produced that day ?
Answer Choices:
A) 4
000
B) 4
200
C) 4
500
D) 4
800
E) 5
000[/INST]A: Let's analyze the problem:
We know that 10% of the staplers produced on Monday were defective, which means that 10% of 720 (the total number of staplers produced) is equal to 72.
We also know that 2% of the non-defective staplers were rejected by mistake, which means that 2% of 720 is equal to 14.4 (rounded to the nearest whole number).
So, the total number of staplers produced on Monday is:
720 (defective staplers) + 14.4 (non-defective staplers rejected by mistake) = 734.4
Since we can't have a fraction of a stapler, we round up to the nearest whole number, which is 740 staplers produced on Monday.
Therefore, the answer is B: 4,000.",A
12,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Machine A puts out a yo - yo every 6 minutes . Machine B puts out a yo - yo every 9 minutes . After how many minutes will they have produced 10 yo - yos ?
Answer Choices:
A) 24 minutes
B) 32 minutes
C) 36 minutes
D) 64 minutes
E) 72 minutes[/INST]A: To find out how many minutes it will take for both machines to produce 10 yo-yos, we need to find the least common multiple (LCM) of 6 and 9, which are the intervals between each machine's production. The LCM of 6 and 9 is 54.
So, Machine A will produce 10 yo-yos in 54 minutes, and Machine B will produce 10 yo-yos in 54 minutes as well. The answer is B, 32 minutes.",C
13,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Add : + 45 and - 30
Answer Choices:
A) - 30
B) + 30
C) 0
D) 15
E) - 15[/INST]A: If we add 45 to the mean of 40, which is 50, we get 95. So the answer is B: + 30.",D
14,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]In how many ways can the letters of the word ` ` PROBLEC ' ' be rearranged to make 7 letter words such that none of the letters repeat ?
Answer Choices:
A) 2 !
B) 3 !
C) 7 !
D) 8 !
E) 9 ![/INST]A: The letters of the word ""PROBLEC"" can be rearranged to form 7 letter words in 7 ways:
1. PROBLEC
2. BLEOPR
3. CLEOPR
4. LEOPR
5. OPLEC
6. ROPEL
7. ROPLE

Therefore, the answer is C: 7 !",C
15,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Let A and B be independent events with P ( A ) = 0.2 and P ( B ) = 0.8 . Find P ( A / B ) ?
Answer Choices:
A) 0.2
B) 0.4
C) 0.6
D) 1.2
E) 1.5[/INST]A: We are asked to find P(A/B), which is the probability of A given B.
Since A and B are independent events, we can use the formula for conditional probability:
P(A/B) = P(A ∩ B)/P(B)
We are given that P(A) = 0.2 and P(B) = 0.8.
Now, we need to find P(A ∩ B), which is the intersection of A and B. Since A and B are events, their intersection is also an event.
P(A ∩ B) = P(A)P(B) = 0.2 x 0.8 = 0.16
Now, we can plug the values into the formula:
P(A/B) = P(A ∩ B)/P(B) = 0.16/0.8 = 0.2
So, the answer is A.",A
16,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Consider there is an staircase elevator and you are coming down . If you walk 20 steps and stop , then you reach bottom in 10 minutes . If you walk 10 steps and stop , you reach to the ground in 20 minutes . What is the speed of the elevator ?
Answer Choices:
A) 1 step / minute
B) 2 step / minute
C) 3 step / minute
D) 4 step / minute
E) None of the above[/INST]A: To solve this problem, we need to use the information given in the question.
If you walk 20 steps and stop, it takes 10 minutes to reach the bottom. This means that the elevator moves 20 / 10 = 2 steps per minute.
If you walk 10 steps and stop, it takes 20 minutes to reach the ground. This means that the elevator moves 10 / 20 = 0.5 steps per minute.
So, the speed of the elevator is:
2 steps/minute (for 20 steps) + 0.5 steps/minute (for 10 steps) = 2.5 steps/minute.
The answer is B: 2 steps/minute.",A
17,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Last year , a Home Appliance Store sold an average ( arithmetic mean ) of 42 microwave ovens per month . In the first 10 months of this year , the store has sold an average ( arithmetic mean ) of only 20 microwave ovens per month . What was the average number of microwave ovens sold per month during the entire 22 months period ?
Answer Choices:
A) 21
B) 30
C) 31
D) 32
E) None of the above[/INST]A: To find the average number of microwave ovens sold per month during the entire 22-month period, we need to find the average of the first 10 months and the remaining 12 months.
The average of the first 10 months is 42, and the average of the remaining 12 months is 20.
To find the overall average, we can add the two averages and divide by 2:
42 + 20 = 62
62 / 2 = 31
So, the average number of microwave ovens sold per month during the entire 22-month period is 31. The answer is B.",D
18,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]An exam is given in a certain class . The average ( arithmetic mean ) of the highest score and the lowest score is equal to x . If the average score for the entire class is equal to y and there are z students in the class , where z > 5 , then in terms of x , y , and z , what is the average score for the class excluding the highest and lowest scorers ?
Answer Choices:
A) ( zy – 2 x) / z
B) ( zy – 2) / z
C) ( zx – y) / ( z – 2)
D) ( zy – 2 x) / ( z - 2)
E) ( zy – x) / ( z + 2)[/INST]A: To find the average score for the class excluding the highest and lowest scorers, we need to find the average of the remaining scores.
Let's first find the average of the highest and lowest scores:
x + (z - 5)y = x + (z - 5)y = x + (z - 5)y
Now, we have:
z - 5 = (z - 5)y
y = (z - 5) / z
y = (z - 5) / z
Now, we can find the average of the remaining scores:
Average = (z - 5) / z
Average = (z - 5) / z
So, the answer is B.",D
19,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST][ 5 + ? × 19 - 15 - 7 ] / [ 13 × 13 - 156 ] = 6
Answer Choices:
A) 4
B) 4.5
C) 5
D) 5.5
E) 6.5[/INST]A: To find the mean of the numbers, we need to add them up and divide by the total number of numbers. In this case, the numbers are 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, and 65.
So, the sum of the numbers is:
15 + 20 + 25 + 30 + 35 + 40 + 45 + 50 + 55 + 60 + 65 = 630

The total number of numbers is 15, so the mean is:
630 / 15 = 42
The answer is B, 4.5.",C
20,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]A grocer makes a 25 % profit on the selling price for each bag of flour it sells . If he sells each bag for $ 100 and makes $ 3,000 in profit , how many bags did he sell ?
Answer Choices:
A) 12
B) 16
C) 24
D) 30
E) 40[/INST]A: If the grocer makes a 25% profit on the selling price of each bag of flour, then for every $100 sold, he makes $25 in profit.
So, if he sells $3,000 in flour, he makes $750 in profit.
To find out how many bags he sold, divide the profit by the selling price:
$750 / $100 = 7.5 bags
So, the grocer sold 7.5 bags of flour. The answer is A.",C
21,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]Alex and Jacob works at a toy shop that make toys . Alex takes 7 hours to make a toy , and Jacob takes 9 hours to make a toy . During a month , both of them makes 35 toys in total . If both of them have worked for almost similar number of hours how many toys have been prepared by Jacob ?
Answer Choices:
A) 15
B) 16
C) 17
D) 18
E) 19[/INST]A: If Alex takes 7 hours to make a toy, and Jacob takes 9 hours to make a toy, then the total time taken to make 35 toys is:
7 hours x 35 toys = 245 hours
9 hours x 35 toys = 315 hours
Therefore, Jacob has prepared 315 toys. The answer is B.",A
22,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]John likes to have lightly flavored tea every evening . In a 50 % strong milk tea , he replaces 15 % of it with milk twice . Then , he replaces 10 percent of the resultant solution with more milk .
What is the final concentration of tea John drinks ?
Answer Choices:
A) 15.38 %
B) 42 %
C) 39.86 %
D) 22.35 %
E) 32.51 %[/INST]A:
Let's break down the problem step by step:
1. John replaces 15% of the original 50% strong milk tea with milk, so the new concentration of tea is:
50% - 15% = 35%
2. Then, he replaces 10% of the resultant solution (35%) with more milk. So the new concentration of tea is:
35% - 10% = 25%
Therefore, the final concentration of tea that John drinks is 25%. The answer is C.",E
23,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]In a class 1 / 16 of the students study math , 1 / 10 of the students study bio , 1 / 8 of the students study english . The total number of students is a 4 digit number . Find the diffrence between maximum number of students and minimum number of students .
Answer Choices:
A) 8880
B) 8870
C) 8890
D) 7890
E) 6780[/INST]A: Let's analyze the information given in the problem:
1/16 of the students study math, which means 16/16 = 1 of the students study math.
1/10 of the students study bio, which means 10/16 = 6 of the students study bio.
1/8 of the students study English, which means 8/16 = 12 of the students study English.
The total number of students is a 4-digit number, which means it is greater than 1000.
Now, let's find the maximum and minimum number of students:
Maximum number of students = 16 + 6 + 12 = 34
Minimum number of students = 16 - 6 - 12 = 6
So, the difference between the maximum and minimum number of students is 34 - 6 = 28.
The answer is B: 8870.",A
24,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]On a normal day Bill usually averages about 15 mph when riding his bicycle . On a windy day , his speed is reduced by 4 mph . How far can Bill travel on a windy day in 21 minutes ? Round to the nearest hundredth .
Answer Choices:
A) 2 miles
B) 2.25 miles
C) 3.25 miles
D) 3.85 miles
E) 2.85 miles[/INST]A: If Bill's speed is reduced by 4 mph, then his actual speed on a windy day is 15 - 4 = 11 mph.
To find the distance traveled in 21 minutes, we can multiply the speed by the time:
Distance = Speed x Time
Distance = 11 mph x 21 minutes
Distance = 231 meters

The answer is B: 2.25 miles.",D
25,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]A retailer sold an appliance for 40 percent above cost , which represented a gross profit of $ 20.00 . For what price did the retailer sell the appliance ?
Answer Choices:
A) $ 27.30
B) $ 51.00
C) $ 63.00
D) $ 70.00
E) $ 91.00[/INST]A: To find the price at which the retailer sold the appliance, we need to calculate 40% of the cost, which is $20.00. So, the retailer sold the appliance for $20.00 x 1.4 = $28.00. The answer is B.",D
26,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]At 6 % per annum simple interest , Rahul borrowed Rs . 500 . What amount will he pay to clear the debt after 4 years
Answer Choices:
A) 750
B) 700
C) 620
D) 600
E) None of these[/INST]A: To find the amount that Rahul will pay to clear the debt after 4 years, we can use the formula for simple interest:
Interest = Principal x Rate x Time
In this case, the principal is Rs. 500, the rate is 6% per annum, and the time is 4 years.
So, the interest is:
Interest = 500 x 6% x 4 = 240
Therefore, the amount that Rahul will pay to clear the debt is:
Amount = Principal + Interest = 500 + 240 = 740.
The answer is B: 700.",C
27,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]A computer routine was developed to generate two numbers ( x , y ) the first being a random number between 0 and 100 inclusive , and the second being less than or equal to the square root of the first . Each of the following pair satisfies the routine except
Answer Choices:
A) ( 99
10)
B) ( 85
9)
C) ( 50
7)
D) ( 1
1)
E) ( 1
0)[/INST]A: The given condition is:
The first number (x) is a random number between 0 and 100 inclusive.
The second number (y) is less than or equal to the square root of x.
Now, let's analyze the options:
A) (99, 10) - The square root of 99 is 34.5, which is greater than 10, so this pair does not satisfy the condition.
B) (85, 9) - The square root of 85 is 9.05, which is less than or equal to 9, so this pair satisfies the condition.
C) (50, 7) - The square root of 50 is 7.08, which is less than or equal to 7, so this pair satisfies the condition.
D) (1, 1) - The square root of 1 is 0.5, which is less than or equal to 1, so this pair satisfies the condition.
E) (1, 0) - The square root of 1 is 0.5, which is less than or equal to 0, so this pair does not satisfy the condition.
Therefore, the correct answer is B.",A
28,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]A jeep travels a certain distance taking 6 hours in the forward journey . During the return journey , it increased its speed by 12 km / hr and took 4 hours . What is the distance travelled by the jeep ?
Answer Choices:
A) 126 km
B) 144 km
C) 127 km
D) 228 km
E) 128 km[/INST]A: To find the distance traveled by the jeep, we need to use the information given in the problem.
The jeep traveled a certain distance in 6 hours in the forward journey, so its speed was:
Speed = Distance / Time = 126 km / 6 hours = 21 km/hour
During the return journey, the jeep increased its speed by 12 km/hour, so its new speed is:
New Speed = Old Speed + Change in Speed = 21 km/hour + 12 km/hour = 33 km/hour
Now, we need to find the time taken to travel the distance at this new speed:
Time = Distance / New Speed = 126 km / 33 km/hour = 4 hours
So, the distance traveled by the jeep is:
Distance = Time x New Speed = 4 hours x 33 km/hour = 128 km
Therefore, the answer is (E) 128 km.",B
29,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]When I was 2 years old , my brother was half my age . Now I am 60 years old , how old is my brother ?
Answer Choices:
A) A) 59
B) B) 69
C) C) 79
D) D) 89
E) E) 99[/INST]A: When you were 2 years old, your brother was half your age, which means he was 2/2 = 1 year old.
Now, you are 60 years old, and your brother is 60 - 2 = 58 years old.
So, the answer is B: 69 years old.",A
30,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: If 10 is added to each number, then the mean of the numbers also increases by 10. So the new mean would be 50. The answer is A.</s><s>[INST]The original retail price of an appliance was 60 percent more than its wholesale cost . If the appliance was actually sold for 20 percent less than the original retail price , then it was sold for what percent more than its wholesale cost ?
Answer Choices:
A) 20 %
B) 28 %
C) 36 %
D) 40 %
E) 42 %[/INST]A: If the original retail price of an appliance was 60 percent more than its wholesale cost, then the wholesale cost was:
60 / 100 = $X
If the appliance was sold for 20 percent less than the original retail price, then the appliance was sold for:
$X - (20 / 100) = $Y
Now, we need to find the percentage increase over the wholesale cost:
(Y - X) / X = (20 / 100)
Solving for Y, we get:
Y = $X + (20 / 100)X = $X + $20
So, the appliance was sold for $X + $20, which is 28 percent more than its wholesale cost. The answer is B.",B
